0.000	0.000
0.036	0.000
0.072	0.000
0.108	0.000
0.144	0.000
0.180	0.000
0.216	0.000
0.252	0.000
0.288	0.000
0.324	0.000
0.360	0.000
0.396	0.000
0.432	0.000
0.468	0.000
0.504	0.000
0.540	0.000
0.576	0.000
0.612	0.000
0.648	0.000
0.684	0.000
0.720	0.000
0.684	0.000
0.648	0.000
0.612	0.000
0.576	0.000
0.540	0.000
0.504	0.000
0.468	0.000
0.432	0.000
0.396	0.000
0.360	0.000
0.324	0.000
0.288	0.000
0.252	0.000
0.216	0.000
0.180	0.000
0.144	0.000
0.108	0.000
0.072	0.000
0.036	0.000
0.000	0.000
-0.036	0.000
-0.072	0.000
-0.108	0.000
-0.144	0.000
-0.180	0.000
-0.216	0.000
-0.252	0.000
-0.288	0.000
-0.324	0.000
-0.360	0.000
-0.396	0.000
-0.432	0.000
-0.468	0.000
-0.504	0.000
-0.540	0.000
-0.576	0.000
-0.612	0.000
-0.648	0.000
-0.684	0.000
-0.720	0.000
-0.684	0.000
-0.648	0.000
-0.612	0.000
-0.576	0.000
-0.540	0.000
-0.504	0.000
-0.468	0.000
-0.432	0.000
-0.396	0.000
-0.360	0.000
-0.324	0.000
-0.288	0.000
-0.252	0.000
-0.216	0.000
-0.180	0.000
-0.144	0.000
-0.108	0.000
-0.072	0.000
-0.036	0.000
0.000	0.000
0.000	0.000
0.000	0.036
0.000	0.072
0.000	0.108
0.000	0.144
0.000	0.180
0.000	0.216
0.000	0.252
0.000	0.288
0.000	0.324
0.000	0.360
0.000	0.396
0.000	0.432
0.000	0.468
0.000	0.504
0.000	0.540
0.000	0.576
0.000	0.612
0.000	0.648
0.000	0.684
0.000	0.720
0.000	0.684
0.000	0.648
0.000	0.612
0.000	0.576
0.000	0.540
0.000	0.504
0.000	0.468
0.000	0.432
0.000	0.396
0.000	0.360
0.000	0.324
0.000	0.288
0.000	0.252
0.000	0.216
0.000	0.180
0.000	0.144
0.000	0.108
0.000	0.072
0.000	0.036
0.000	0.000
0.000	-0.072
0.000	-0.144
0.000	-0.216
0.000	-0.288
0.000	-0.360
0.000	-0.432
0.000	-0.504
0.000	-0.576
0.000	-0.648
0.000	-0.720
0.000	-0.792
0.000	-0.864
0.000	-0.936
0.000	-1.008
0.000	-1.080
0.000	-1.152
0.000	-1.224
0.000	-1.296
0.000	-1.368
0.000	-1.440
0.000	-1.368
0.000	-1.296
0.000	-1.224
0.000	-1.152
0.000	-1.080
0.000	-1.008
0.000	-0.936
0.000	-0.864
0.000	-0.792
0.000	-0.720
0.000	-0.648
0.000	-0.576
0.000	-0.504
0.000	-0.432
0.000	-0.360
0.000	-0.288
0.000	-0.216
0.000	-0.144
0.000	-0.072
0.000	0.000
0.000	0.000
0.036	0.000
0.072	0.000
0.108	0.000
0.144	0.000
0.180	0.000
0.216	0.000
0.252	0.000
0.288	0.000
0.324	0.000
0.360	0.000
0.396	0.000
0.432	0.000
0.468	0.000
0.504	0.000
0.540	0.000
0.576	0.000
0.612	0.000
0.648	0.000
0.684	0.000
0.720	0.000
0.684	0.000
0.648	0.000
0.612	0.000
0.576	0.000
0.540	0.000
0.504	0.000
0.468	0.000
0.432	0.000
0.396	0.000
0.360	0.000
0.324	0.000
0.288	0.000
0.252	0.000
0.216	0.000
0.180	0.000
0.144	0.000
0.108	0.000
0.072	0.000
0.036	0.000
0.000	0.000
-0.036	0.000
-0.072	0.000
-0.108	0.000
-0.144	0.000
-0.180	0.000
-0.216	0.000
-0.252	0.000
-0.288	0.000
-0.324	0.000
-0.360	0.000
-0.396	0.000
-0.432	0.000
-0.468	0.000
-0.504	0.000
-0.540	0.000
-0.576	0.000
-0.612	0.000
-0.648	0.000
-0.684	0.000
-0.720	0.000
-0.684	0.000
-0.648	0.000
-0.612	0.000
-0.576	0.000
-0.540	0.000
-0.504	0.000
-0.468	0.000
-0.432	0.000
-0.396	0.000
-0.360	0.000
-0.324	0.000
-0.288	0.000
-0.252	0.000
-0.216	0.000
-0.180	0.000
-0.144	0.000
-0.108	0.000
-0.072	0.000
-0.036	0.000
0.000	0.000
0.000	0.000
0.000	0.036
0.000	0.072
0.000	0.108
0.000	0.144
0.000	0.180
0.000	0.216
0.000	0.252
0.000	0.288
0.000	0.324
0.000	0.360
0.000	0.396
0.000	0.432
0.000	0.468
0.000	0.504
0.000	0.540
0.000	0.576
0.000	0.612
0.000	0.648
0.000	0.684
0.000	0.720
0.000	0.684
0.000	0.648
0.000	0.612
0.000	0.576
0.000	0.540
0.000	0.504
0.000	0.468
0.000	0.432
0.000	0.396
0.000	0.360
0.000	0.324
0.000	0.288
0.000	0.252
0.000	0.216
0.000	0.180
0.000	0.144
0.000	0.108
0.000	0.072
0.000	0.036
0.000	0.000
0.000	-0.072
0.000	-0.144
0.000	-0.216
0.000	-0.288
0.000	-0.360
0.000	-0.432
0.000	-0.504
0.000	-0.576
0.000	-0.648
0.000	-0.720
0.000	-0.792
0.000	-0.864
0.000	-0.936
0.000	-1.008
0.000	-1.080
0.000	-1.152
0.000	-1.224
0.000	-1.296
0.000	-1.368
0.000	-1.440
0.000	-1.368
0.000	-1.296
0.000	-1.224
0.000	-1.152
0.000	-1.080
0.000	-1.008
0.000	-0.936
0.000	-0.864
0.000	-0.792
0.000	-0.720
0.000	-0.648
0.000	-0.576
0.000	-0.504
0.000	-0.432
0.000	-0.360
0.000	-0.288
0.000	-0.216
0.000	-0.144
0.000	-0.072
0.000	0.000
